,text,sentiment
121,"['Amazon', 'Workers', 'Urge', 'Bezos', 'Match', 'Words', 'Race', 'Actions', 'KYWeise', 'nytimes', 'httpstcoPZMuT3SRR9', 'evidence', 'Amazon', 'Faces', 'Crucible', 'Moment', 'Employees', 'httpstco0C1avTwLKq', 'AMZN']",positive
122,"['Central', 'Valley', 'Community', 'Bancorp', 'CVCY', 'Given', 'Average', 'Recommendation', '“Hold”', 'Brokerages', 'httpstcoWX2DvSo9O6', 'stocks']",neutral
123,"['ggveritas', 'SPX']",neutral
124,"['RT', 'MurdocOTC', 'GPFT', 'sleeping', 'giant', 'marijuana', 'sector', 'guys', '05', 'pps', 'could', '50', 'later', 'year', 'imo', 'GREAT', 'DD', 'wai…']",positive
125,"['RT', 'RTTNews', 'TSX', 'Ends', 'Firm', 'Note', 'Stocks', 'Rebound', 'Recent', 'Selloff', 'httpstcot3bMgmf8o7', 'stocks', 'trading', 'rttnews', 'httpstcoU…']",positive
126,"['AAPL', 'company', 'profile', 'Fundamental', 'Technical', 'Analysis', 'Score', 'Update', 'FA', 'Score', 'TA', 'Score', 'stocks', 'stock', 'StockMarket', 'Investment', 'investing', 'invest', 'investor', 'investors', 'httpstcoB7BWRcEdMH', 'httpstcoJ1Mx4dHQ5W', 'httpstcoMObF3kE7iy']",neutral
127,"['RT', 'SeekingAlpha', 'ATVI', 'Activision', 'Blizzard', 'Inc', '2020', 'Q1', 'Results', 'Earnings', 'Call', 'Presentation', 'httpstcoXB1qhvvJBu', 'finance', 'busin…']",neutral
128,"['Definitely', 'invested', 'today', '😬', 'httpstcoHFBYnKHM27']",positive
129,"['XOM', 'breaking', 'httpstcopdCbo8y4pv']",negative
130,"['RT', 'SeekingAlpha', 'LULU', 'Lululemon', 'Running', 'Towards', 'Success', 'httpstcoQOqNIuLzQH', 'stocks', 'business', 'stockmarket']",positive
131,"['Target', 'Locked', 'CHRW', 'Sold', '8309', 'Take', 'Profit', '8128', 'Stop', 'Loss', '8392', 'Trade', 'ushttpstcoinjT0PPxiC', 'TSLA', 'SPY', 'AAPL', 'Forex', 'httpstcoDVQQxs2QKh']",negative
132,"['RT', 'crescatkevin', 'Smug', 'traders', 'think', 'big', 'CFTC', 'noncommercial', 'net', 'short', 'bullish', 'actually', 'largest', 'ever', 'right', 'majo…']",positive
133,"['lovepennies1', 'thanks', 'following', 'Tell', 'friends', 'group', 'Head', 'Trader', 'Rico', 'used', 'work', 'Wall', 'Street', '20', 'yrs', 'Amy', 'TraderTA', 'stocks']",positive
134,"['RT', 'ValueInvestorRN', 'let', 'guess', 'StockMarket', 'Futures', 'stupidly', 'gapping', '1', 'riots2020', '2', 'lack', 'SocialDistanaci…']",negative
135,"['RT', 'ETFtrends', 'Making', 'Salient', 'Points', 'ESG', 'Investing', 'Read', 'gt', 'httpstcoZygMIFybpr', 'etf', 'investing', 'stocks', 'business', 'news']",positive
136,"['AQR', 'Capital', 'Management', 'LLC', 'short', 'position', 'EASYJET', 'PLC', '008', '078', 'EZJ', 'EZJ', 'LSE', 'StockMarket', 'Stocks', 'Shares', 'Business', 'Markets', 'Trading', 'News', 'Investing', 'ShortSqueeze', 'httpstcovM411LdLkR']",negative
137,"['RT', 'NewsBricks', 'Nifty', 'PreMarket', 'Update', 'ADIA', 'follows', 'Mubadala', 'pick', 'stakes', 'Reliance', 'JIO', 'sensex', 'stockmarket', 'sharemarket', 'stocks', 't…']",positive
138,"['zerohedge', 'point', 'soon', 'class', '“investor”', 'selling', 'AAPL', 'amp', 'MSFT', 'funnel', 'money', 'shtty', 'penny', 'stocks', 'fall', 'back', 'pennies', 'dollars', 'Need', 'unemployment', 'benefits', 'cease', 'paying', '19yearolds', 'live', 'home', 'gamble']",negative
139,"['RT', 'Merck', 'collaboration', 'EisaiUS', 'we’re', 'exploring', 'new', 'options', 'patients', 'living', 'kidneycancer', 'livercan…']",positive
140,"['RT', 'MattEganCNN', 'economy', 'collapsing', 'like', 'never', 'yet', 'US', 'stocks', 'pace', 'best', 'month', 'since', 'Oct', '1974', 'SampP', '500', 'i…']",negative
141,"['RT', 'LiviamCapital', '1', 'FB', 'still', 'remarkably', 'cheap', 'prices', 'long', 'runway', 'growth', 'Recent', 'advertising', 'boycott', 'immaterial', 'ye…']",positive
142,"['RT', 'DublinCapital', 'Long', 'SPX', 'Options', 'holders', 'rushing', 'exits', 'morning', 'hitting', 'bid', 'calls', 'trading', 'puts', 'ask', 'Ne…']",negative
143,"['rally', 'internet', 'stocks', 'suggests', 'market', 'believing', 'two', 'contradictory', 'things', 'johnauthers', 'writes', 'via', 'bopinion', 'Peter', 'Lynch', '“Si', 'te', 'gusta', 'la', 'tienda', 'probablemente', 'te', 'va', 'gustar', 'la', 'acción·', 'httpstcoUVv7MYQZWB', 'httpstcowNOWOFO58E']",negative
144,"['RT', 'dariansharris', 'ESF', 'SPX', 'SPY', '📈', 'Solid', 'day', 'able', 'wait', 'chop', 'little', 'patience', 'looking', '31283130', 'fo…']",positive
145,"['RT', 'ddubrovskyFX', 'idling', 'US', 'stocks', 'Lets', 'check', 'liquidity', 'conditions', 'Yup', 'largest', 'weekly', 'shrink', 'Fed', 'bs', 'year…']",negative
146,"['RT', 'NTMarketscom', 'Chinese', 'media', 'tries', 'cool', 'overheated', 'stocks', 'State', 'media', 'China', 'urges', '‘respect’', 'market', 'Gold', 'breaches', '1800…']",positive
147,"['Baidu', 'BIDU', 'Weak', 'Technical', 'Analysis', 'Score', 'TA', 'Score', 'Breakdown', '3', 'Categories', 'candle', 'score', 'Poor', 'moving', 'average', 'score', 'Good', 'momentum', 'score', 'Poor', 'stocks', 'stock', 'StockMarket', 'Investment', 'investing', 'httpstcoJj64hrH1R3', 'httpstcoMQEa3MhtUz', 'httpstcoXdPiwSJlgF']",negative
148,"['TRNE', 'Trine', 'Riding', 'Cable', 'Cowboys', 'Sidekick', 'httpstcoZO8qpPfLW0', 'finance', 'stocks', 'investing']",positive
149,"['SPX', '40', 'gain', 'small', 'still', 'watchingjust', 'crazy']",positive
150,"['Looks', 'like', 'DGLY', 'making', 'steady', 'move', 'Bollingers', 'expanded', 'come', 'httpstconbcNj9sUNG', 'stocks', 'httpstcoe4E8yaJJLZ']",positive
151,"['Nifty', '9154', 'Conclusion', 'Bearish', 'Imp', 'Cash', 'weekly', 'StockMarket', 'Trading', 'Stocks', 'TechnicalAnalysis', 'Equity', 'Investing', 'nifty50', 'Markets', 'Trader', 'SwingTrading', 'ShareMarket', 'stockstowatch', 'StocksToTrade', 'recession2020', 'stockmarketcrash', 'httpstcoIOqopTlMkC']",negative
152,"['Financial', 'stocks', 'namely', 'investment', 'life', 'insurance', 'annuities', 'realm', 'cheap', 'many', 'become', 'takeover', 'targets', 'Take', 'advantage', 'httpstcowBqu6RyEub']",positive
153,"['Short', 'sale', 'volumenot', 'short', 'interest', 'AMZN', '20200617', '48', 'httpstcoYZjq8XgqP8', 'WMT', '42', 'OSTK', '48', 'MELI', '56']",negative
154,"['gamesblazer06', 'loading', 'XLF', 'everyone', 'prophesying', 'doom', 'happy', 'keep', 'accumulating', 'JPM', '90', 'GS', '175']",positive
155,"['Generac', 'Holdings', 'Inc', 'GNRC', 'Receives', 'Consensus', 'Recommendation', '“Hold”', 'Brokerages', 'httpstcoWaJ1R6wZub', 'stocks']",neutral
156,"['RT', 'warrior16win', 'HDii', 'lot', 'green', '🤑', 'coming', 'summer', 'monster', '💥🚀', 'Welcome', 'new', 'banktank', 'members', '🦾', '🟢🟢🟢🟢🟢🟢', 'asia', 'twitter', 'tru…']",positive
157,"['itsbigD18', 'RoyalBloo', 'CalebGregory304', 'Yeah', 'I’m', 'chasing', 'dividend', 'yield', 'say', 'lost', 'bunch', 'cable', 'subscribers']",negative
158,"['still', 'looking', 'someone', 'else', 'beat', 'performances', 'Try', 'free', '7', 'days', 'httpstco7sAfbFrPQS', 'NSC', 'Signal', 'BUY', 'Since', '20200406', 'performance', '294', 'httpstco5xSfm4wM83', 'trading', 'stocks', 'stockstowatch', 'stockstotrade', 'SPX', 'httpstcofMUSo4az9H']",positive
159,"['Political', 'prophet', 'Allan', 'Lichtman', 'Trump', 'AAPL', 'AMZN', 'BTC', 'ETH', 'FB', 'GOOG', 'MSFT', 'QQQ', 'SPY', 'TSLA', 'cnbc', 'foxbusiness', 'business', 'money', 'entrepreneur', 'trading', 'investing', 'investment', 'stock', 'stockmarket', 'forex', 'crypto', 'cryptocurrency', 'Bitcoin', 'Ethereum', 'Coinbase', 'Robinhood', 'httpstco3qgDvxsdVz']",neutral
160,"['RT', 'OrdOracle', 'McClellan', 'Summation', 'index', 'gt600', 'bullish', 'intermediate', 'term', 'sign', 'Turns', 'reaching', '600', 'intermediate…']",positive
161,"['Booz', 'Allen', 'Hamilton', 'Market', 'Leader', 'Overvalued', 'httpstcoAh8KKs9a5l', 'via', 'dividendpower1', 'BAH', 'dividends', 'stocks', 'retirement', 'invest', 'personalfinance', 'defense']",positive
162,"['Mastercard', 'settled', '17', '27398', 'made', 'black', 'candle', '200dma', 'remains', 'powerful', 'resistance', 'believe', 'financials', 'fully', 'priced', 'loan', 'defaults', 'th3gambler', 'httpstcoiiUx1l0Ov3']",negative
163,"['RT', 'DeItaOne', 'COVID19', 'VACCINE', 'PFIZER', 'BIONTECH', 'SHOWS', 'POSITIVE', 'RESULTS', 'STAT', 'PFE']",positive
164,"['KMX', 'CarMax', 'Inc', 'Used', 'Auto', 'Industry', 'Sales', 'Likely', 'Bottomed', 'Profitability', 'httpstcortkdfeEO4F', 'equity', 'stocks', 'httpstcoOrmiBr9ghb']",neutral
165,"['UnitedHealth', 'Group', 'UNH', 'Price', 'Target', 'Raised', '35700', 'httpstco2dL5wCoEUd']",positive
166,"['RT', 'eWhispers', 'earnings', 'season', 'begins', 'httpstcolObOE0dgsr', 'JPM', 'PEP', 'NFLX', 'WFC', 'DAL', 'DPZ', 'C', 'BAC', 'UNH', 'JNJ', 'FAST', 'GS', 'ABT', 'FRC', 'TS…']",neutral
167,"['Dont', 'miss', 'new', 'video', 'recap', '400', 'rippers', '4', 'entire', 'account', 'DayTrading', 'stocks', 'investing', 'profits', 'freedom', 'motivation', 'LIVESTREAM', 'httpstcoBUv2gGwkgi']",neutral
168,"['RT', 'androider25', 'GCI', 'bounced', 'support', 'trendline', 'TELL', 'bounce', 'indicator', 'Buy', 'buy', 'buy', 'BREAKOUT', 'spx', 'spy', 'qqq', 'aapl', 'tsla', 'fb', 'nflx…']",positive
169,"['AWOX', 'AwoX', 'SA', 'AWOX', 'BUY', 'FV', 'EUR20', 'dilution', 'coming', 'existing', 'convertible', 'bonds', 'AWOX', 'BUY', 'FV', 'EUR20', 'dilution', 'coming', 'existing', 'convertible', 'bonds', 'httpstcoBaQs3MaEGQ', 'equity', 'stocks', 'httpstco2MLccQfTuo']",positive
170,"['RT', 'CNBC', 'JPMorgan', 'reported', 'Q2', 'results', 'beat', 'analysts’', 'expectations', 'Trading', 'revenue', 'surged', '79', 'httpstcoKTEVe7ZX2M', 'JPM', 'httpst…']",positive
171,"['Needham', 'amp', 'Company', 'LLC', 'Reiterates', 'Buy', 'Rating', 'Yext', 'YEXT', 'httpstcoLXMcXxqPom', 'stocks']",positive
172,"['Talk', 'last', 'minute', 'win', '3000', 'win', 'overnight', 'Go', 'GILD', 'let’s', 'close', '85', 'stocks', 'options', 'gilead', 'httpstcoGboCMBfVh1']",positive
173,"['Imagine', 'reading', 'Oil', 'AAPL', 'EURUSD', 'concurrently', 'platform', 'httpstcoUt05pyrbV8', 'httpstcoUk8I33EbID']",neutral
174,"['BOOM', '💰💰', 'Come', 'Join', 'US', 'fb', 'aapl', 'amzn', 'nflx', 'googl', 'bidu', 'roku', 'spy', 'amd', 'nvda', 'tsla', 'ba', 'baba', 'shop', 'Daily', 'Powerful', 'Watchlist', 'Swing', 'amp', 'Day', 'Option', 'Trading', 'Alerts', 'Paypal', 'monthly', 'link', 'bio', '14999', 'DM', 'biweekly', 'link', '8499', 'trading', 'optionstrader', 'Money', 'httpstcoJBhVUeanhi']",positive
175,"['RT', 'DanaMattioli', 'Amazon', 'says', 'doesnt', 'use', 'information', 'thirdparty', 'sellers', 'inform', 'privatelabel', 'business', 'interviews', 'm…']",neutral
176,"['michaelvenuto', 'leadlagreport', 'novogratz', 'ETFProfessor', 'DavidDziekanski', 'one', 'please', 'bring', 'gold', 'Gold', 'continues', 'outperform', 'crypto', 'environment', 'Investors', 'spoken', 'BTC', 'second', 'fiddle', 'GLD', 'money', 'supply', 'increases', 'dollar', 'set', 'large', 'drop', 'Want', 'benefit', 'digital', 'payments', 'Buy', 'PYPL', 'SQ', 'V']",positive
177,"['WANT', 'FREE', 'TRADING', 'GROUP', 'COLLABERATE', 'SHARE', 'IDEAS', 'TRADERS', '247', 'DAY', 'JOIN', 'WHATSAPP', 'GROUP', 'httpstcoCbKMXW9Tmr', 'FREE', 'GROUP', 'TRADING', 'STOCKS', 'NEWS']",neutral
178,"['RT', 'flyingstocksman', 'Regeneron', 'one', 'involved', 'cure', 'coronavirus', 'buy', 'system', 'See', 'chart', 'Key', 'clou…']",positive
179,"['Huge', 'variation', 'Nike', 'Inc', 'Common', 'Stock', 'NKE', '984300', '34243', '1200', 'httpstcoPa7hlovGSJ', 'stocks']",negative
180,"['RT', 'musicnews360', 'Utah', 'governor', 'declares', 'state', 'emergency', 'due', 'AAPL', 'AMZN', 'BTC', 'ETH', 'FB', 'GOOG', 'MSFT', 'QQQ', 'SPY', 'TSLA', 'cnbc', 'foxbusi…']",negative
181,"['SQ', 'lottos', '1100', 'TWLO', 'lottos', '50', 'TDOC', 'lottos', '125', 'JPM', 'lottos', '90', '✅']",neutral
182,"['veon', 'detected', 'noticeable', 'rise', 'Zeitgeist', 'VEON', 'Ltd', 'Sponsored', 'ADR', 'httpstcopXf1KOyqlw', 'Visit', 'DataSwarm', 'Markets', 'information', 'STOCKS', 'NASDAQ', 'DataSwarm', 'ref', '102672']",positive
183,"['UAVS', 'AMZN', 'written', 'Increasing', 'headcount', '1000', 'Business', 'must', 'booming']",positive
184,"['RT', 'MaisaCorp', 'DIS', 'Disneyland', 'Paris', 'Begin', 'Phased', 'Reopening', 'Beginning', 'July', '15']",positive
185,"['Bajajconsumer', 'looks', 'good', 'range', '157', '150', 'test', '200', 'support', '136Bse', 'Nse', 'nifty', 'banknifty', 'hedgefunds', 'fundmanagers', 'stocks', 'equity', 'trading', 'Traders', 'stockstowatch', 'StockMarketindia', 'MarketScreener', 'stockTips', 'Charts', 'technicalanalysis', 'SwingTrading', 'mutualfunds', 'etf', 'httpstcoQ8Gh6QbH4I']",positive
186,"['RT', 'GregaHorvatFX', 'Morning', 'people', 'stocks', 'coming', 'slightly', 'likely', 'retreace', 'back', 'Sunday', 'open', 'lot', 'times', 'sharp', 'Monday', 'r…']",negative
187,"['💯🔛🖥Microsoft', 'Microsoft', 'infesting', 'Windows', '10', 'annoying', 'ads', 'httpstcojLbj5vMmpo', 'MSFT', 'Microsoft', 'Technology', 'Tech', 'MSFT', 'digitaltransformation', 'httpstcoTtQlml3Mft']",negative
188,"['20Kto100KChallenge', '6', 'months', 'It’s', 'last', 'week', 'get', 'challenge', 'Mostly', 'spreads', 'debitcredit', 'swing', 'single', 'legs', 'options', '499', 'get', 'subs', 'Full', 'Member', 'access', '199months', 'httpstcorx8lGRGBgh', 'SPY', 'AMZN', 'NFLX', 'JPM', 'JNJ', 'FB', 'BTC']",positive
189,"['Second', 'Stimulus', 'Bill', 'Reached', 'Senate', '3', 'Reasons', 'Wont', 'Pass', 'themotleyfool', 'stocks', 'httpstconduPkq1Fvi']",positive
190,"['RT', 'RoscoNoE', 'lot', 'hours', 'research', 'losses', 'wins', 'I’ve', 'finally', 'finished', 'online', 'course', 'investing', 'stocks', 'beginners…']",positive
191,"['1min', 'Know', 'Trade', 'BitOffer', 'Bitcoin', 'Flash', 'Earning', 'Quickest', 'Way', 'Earn', 'Money', 'Bitcoin', 'Market', 'httpstcoGmS1ZWeBlu', 'bitcoin', 'bitoffer', 'quickearning', 'Cryptocurrency', 'binary', 'options', 'stocks', 'finance', 'betting', 'gambling', 'casino', 'blackjack', 'slot', 'lucky']",neutral
192,"['Apple', 'AAPL', 'PT', 'Set', '32500', 'UBS', 'Group', 'httpstco1tzRQgWzDR']",neutral
193,"['RT', 'Sarge986', 'Expect', 'Marvell', 'Technology', 'Reports', 'Thursday', 'VEEV', 'COST', 'AMZN', 'WMT', 'CRM', 'ZS', 'NVDA', 'MRVL', 'httpstcoQ1C7C7miK3…']",neutral
194,"['Enterprise', 'Products', 'Partners', 'LP', 'EPD', 'Sees', 'Large', 'Decrease', 'Short', 'Interest', 'httpstco4XTi2xIMIJ', 'stocks']",negative
195,"['RT', '2kaykim', 'DAILY', 'VIDEO', 'Next', 'Correction', 'Much', '👉', 'httpstcoOiH8IQiCgP', 'SPY', 'SPX', 'SP500']",neutral
196,"['RT', 'WilfredFrost', 'JPM', 'release', 'PaycheckProtectionProgram', '300k', 'applications', '36bn', 'loans', '8bn', 'funded']",neutral
197,"['RT', 'itsdlevy', 'Disney', 'wants', 'open', 'WaltDisneyWorld', 'COVID19', 'infections', 'FL', 'soar', 'refuse', 'include', 'testing', 'safety', 'plan', 'fo…']",negative
198,"['Shortterm', 'profit', 'margins', 'European', 'gasfired', 'electricity', 'generation', 'set', 'increased', 'volatility', 'July', 'gas', 'margins', 'pricing', 'stocks', 'ICIS', 'profit', 'httpstconPploDx7An']",positive
199,"['Adobe', 'Daily', 'SP500', 'Short', 'Term', '410', '440', 'Medium', 'Term', '390', '440', 'Long', 'Term', '380', '440', 'Bullish', 'Short', 'Term', 'gt', '412', 'Medium', 'Term', 'gt', '305', 'Long', 'Term', 'gt', '280', 'Awaiting', 'correction', '410']",positive
200,"['Zacks', 'Analysts', 'Anticipate', 'Sutro', 'Biopharma', 'Inc', 'STRO', 'Announce', '059', 'Earnings', 'Per', 'Share', 'httpstcosXc14slHRn', 'stocks']",negative
201,"['RT', 'ukarlewitz', 'VIX', 'closed', 'lower', 'Bollinger', 'bottom', 'panel', 'vertical', 'lines', 'closes', 'brakes', 'shortly', 'get', 'put', 'SPX', 'upper…']",negative
202,"['RT', 'SheepKnowMore', 'FB', 'video', 'share', 'Covid911', 'INSURGENCY', 'got', '5m', 'views', '100k', 'shares', 'censored', 'Even', 'though', 'every', 'fac…']",negative
203,"['CRH', 'httpstcoZTIcvYqTx7', 'Pot', 'intermed', 'bot', 'Downtrend', 'INTRAWEEK', '60m15m4m', 'combo', 'chart', 'Stocks', 'Trading', 'httpstcoYcSNMXULku']",negative
204,"['149', 'members', 'SampP', '500', 'index', 'SPX', 'expected', 'report', 'financial', 'results', 'week', 'ahead—more', 'third', 'arrive', 'Thursday—as', 'well', '12', 'Dow', 'Jones', 'Industrial', 'Average', 'DJIA', 'components']",neutral
205,"['RiskReversal', 'made', 'compelling', 'argument', 'selling', 'FB', 'rn', 'Forget', 'history', 'judging', 'Zuckerberg', 'roughly', 'next', '6', 'polarizing', 'months', 'going', 'continue', 'pound', 'stock', 'believe', 'sustained', 'pressure', 'company', 'leading', 'election']",negative
206,"['Hudbay', 'Minerals', 'Inc', 'Post', 'FY2022', 'Earnings', '147', 'Per', 'Share', 'Cormark', 'Forecasts', 'HBM', 'httpstco3gWa6yCmCq', 'stocks']",positive
207,"['SPX', 'SPY', 'NDX', 'DIA', 'QQQ', 'WYNN', 'New', 'Viva', 'Las', 'Vegas', 'httpstco8hRUqm8VK1']",neutral
208,"['RT', 'baylounging', 'FB', 'nice', 'improvement', 'httpstco1vOCPqIgnE']",positive
209,"['short', 'squeeze', 'leaders', 'scan', 'WKHS', 'EDIT', 'FOLD', 'LX', 'CWH', 'PING', 'ERI', 'APT', 'NK', 'NIO', 'SE', 'VSLR', 'stocks', 'trading', 'httpstcoUvbmp8a4nS']",negative
210,"['RT', 'SeekingAlpha', 'SH', 'SH', 'Effective', 'Way', 'Short', 'Market', 'IRA', 'httpstcoZBOhG5xH22', 'stocks', 'economy', 'business']",positive
211,"['RT', 'almostjingo', 'comments', 'GOOG', 'watch', 'freespeech', 'unless', 'it’s', 'ORANGE', 'MAN', 'BAD', 'httpstcooIaGHzODaM']",negative
212,"['RT', 'Breedlove22', 'Bitcoin', 'denominated', 'SP500', 'happens', 'favorite', 'stock', 'pricing', 'honest', 'fastest', 'mon…']",positive
213,"['RT', 'JesseCohenInv', 'Happy', 'Wednesday', 'Top5ThingsToKnowToday', 'Financial', 'Markets', 'BA', 'GE', 'Earnings', 'Morning', 'MSF…']",positive
214,"['Options', 'maxpain', 'chart', 'JPM', 'Free', 'options', 'app', 'httpstcowPNDm22czd', 'httpstcoxxkUdJtpCG']",neutral
215,"['RT', 'PhanVeeLeung', 'comes', 'clarification', 'Good', 'try', 'Navarro', 'Guess', 'friends', 'needed', 'dip', 'Spx', 'buy']",positive
216,"['Daddy', 'needs', 'break', 'even', 'DIS', 'Come', 'Disney', 'PR', 'team', 'know', 'Monday', 'morning', 'Hamilton']",positive
217,"['RT', 'CointelegraphMT', 'Bitcoin', 'price', 'dropped', '9200', 'stocks', 'pulled', 'back', 'supremecourt', 'decision', 'Trump’s', 'tax', 'returns', 'https…']",negative
218,"['still', 'looking', 'someone', 'else', 'beat', 'performances', 'Try', 'free', '7', 'days', 'httpstco7sAfbFrPQS', 'BLK', 'Signal', 'BUY', 'Since', '20200406', 'performance', '487', 'httpstcowFFAizyE5U', 'trading', 'stocks', 'stockstowatch', 'stockstotrade', 'SPX', 'httpstcoYAiAmYXJPb']",positive
219,"['SNE', 'SONY', '300', 'Sony’s', 'Gaming', 'business', 'currently', 'experiencing', 'accelerating', 'growth', 'trends', 'driven', '“stay', 'home”', 'economy', 'Sony', 'remains', 'one', 'cheapest', 'large', 'cap', 'tech', 'stocks', 'world', 'Third', 'Point', 'Dan', 'Loeb', 'StayHome', 'StayAtHome', 'nikkei', 'AAPL', 'NFLX', 'RKUNY', 'CMCSA', 'httpstcox8i6jRzCEg']",positive
220,"['RT', 'TrueCrypto28', 'BTC', 'Store', 'Value', 'right', '42619', '42620', 'BTC', '5155', '7500', '45', 'GOLD', '1285', '1727…']",neutral
221,"['RT', '50F7W4R37R4D3R', 'wise', 'person', 'money', 'head', 'heart', 'Jonathan', 'Swift', 'softwareengineer', 'javascript…']",positive
222,"['ITOX', '01s', 'getting', 'slapped', 'Nothing', 'L2', 'till', '2', 'cents', 'SPY', 'SPX', 'QQQ', 'ESF', 'NQF', 'RTYF', 'ZBF', 'GCF', 'NDX', 'RUT', 'AAPL', 'NFLX', 'AMZN', 'TSLA', 'FB', 'MSFT', 'DIA', 'NDX', 'IWM', 'QCOM', 'GDX', 'DAX', 'BYND', 'TWTR', 'GLD', 'SLV', 'GEF', 'BABA', 'TLT', 'LYFT', 'VXX', 'TVIX', 'VIX', 'XLE', 'XOM', 'JPM', 'GS', 'GOOG', 'DIS', 'IBM', 'Options', 'httpstcoZLFlzyeOtG']",neutral
223,"['Northwest', 'Natural', 'Holding', 'Co', 'NWN', 'Given', 'Consensus', 'Recommendation', '“Hold”', 'Brokerages', 'httpstcobMJXezUvhB', 'stocks']",positive
224,"['SampP', '500', 'Emini', 'Futures', 'ESF', '6675', 'Points', '242', '2826', 'SP500', 'SPX', 'Financial', 'market', 'Capital', 'stocks', 'StockMarket', 'httpstcomzotIguudf']",positive
225,"['RT', 'HedgeMind', 'IBM', 'Retirement', 'Fund', '800M', 'acquired', 'many', 'hot', 'tech', 'names', '630', 'Added', 'new', 'positions', 'ZM', 'AYX', 'TTD', 'DDOG', 'MDB', 'AVLR', '…']",positive
226,"['RT', 'gzbenso', 'Netflix', 'leads', 'rivals', 'original', 'TV', 'shows', 'wide', 'margin', 'quantity', 'quality', 'according', 'new', 'data', 'analysis', 'ht…']",positive
227,"['RT', 'Tickeron', 'AAPL', 'enters', 'Uptrend', 'Momentum', 'Indicator', 'exceeded', '0', 'level', 'April', '29', '2020', 'View', 'odds', 'indicators…']",positive
228,"['spx', '1h', 'supply', 'amp', 'demand', 'review', '⚖️📈📉supplydemand', 'trading', 'sp500', 'httpstcoP40AaIpEfr']",neutral
229,"['RT', 'BarrySchwartzBW', 'Carl', 'Icahn', 'owned', '10', 'Netflix', 'stake', 'today', 'would', 'worth', '24B', 'also', '52m', 'shares', 'App…']",neutral
230,"['RT', 'caetuscap', 'brilliant', 'insight', 'truly', 'amazing', 'COVID19', 'fcked', 'middle', 'class', 'millions', 'small', 'business', 'owners', 'yet', 'se…']",positive
231,"['Short', 'Interest', 'Lions', 'Gate', 'Entertainment', 'Corp', 'LGFA', 'Declines', '143', 'httpstcoshmVrLxhZm', 'stocks']",negative
232,"['RT', 'Lakshmi888', 'Harmonics', 'Charts', 'trading', 'SPX', 'SPX', 'ESF', 'ES', 'ESF', 'SPY', 'DOW', 'DOW', 'RTY', 'RUT', 'DAX', 'FTSE', 'NQ', 'NQ', 'Broken', 'red', 'equilateral…']",neutral
233,"['Chinas', 'annual', 'dogmeat', 'fair', 'opens', 'activists', 'AAPL', 'AMZN', 'BTC', 'ETH', 'FB', 'GOOG', 'MSFT', 'QQQ', 'SPY', 'TSLA', 'cnbc', 'foxbusiness', 'business', 'money', 'entrepreneur', 'trading', 'investing', 'investment', 'stock', 'stockmarket', 'forex', 'crypto', 'cryptocurrency', 'Bitcoin', 'Ethereum', 'Coinbase', 'Robinhood', 'httpstco6CkeGZzEEC']",negative
